id_dataset_historique_seance_exercice,age,sexe,poids_kg,taille_cm,bpm_max,bpm_moyen,bpm_repos,duree_seance_minutes,calories_brulees,type_sport,pourcentage_gras,consommation_eau_ml,frequence_sport_jour_semaine,niveau_experience
11849,28,M,59.3,179,189,128,69,54.6,877.0,Strength,24.8,2100.0,4,1
11850,30,M,40.0,163,192,157,64,78.6,1078.0,HIIT,10.0,2800.0,3,1
11851,25,F,61.4,170,172,166,72,76.8,1064.0,Yoga,32.5,3000.0,3,2
11852,46,F,80.2,198,172,155,73,77.4,1355.0,Yoga,26.8,3300.0,4,3
11853,28,M,58.0,177,179,157,74,95.4,1145.0,Yoga,21.3,1500.0,2,3
11854,27,M,53.0,191,172,123,54,65.4,655.0,Strength,34.4,3100.0,3,2
11855,23,F,51.2,192,187,169,55,66.0,969.0,Yoga,25.3,2700.0,2,1
11856,26,F,51.9,190,182,129,55,120.0,1418.0,Cardio,32.2,2400.0,2,1
11857,27,F,56.3,170,191,134,72,96.6,1631.0,Yoga,23.4,3300.0,3,1
11858,59,M,108.3,153,183,122,50,51.6,1071.0,HIIT,21.9,3300.0,3,1
11859,22,F,71.5,181,195,164,51,91.2,935.0,Yoga,22.0,2600.0,3,2
11860,18,M,89.4,184,168,168,69,120.0,968.0,Strength,17.3,2600.0,5,2
11861,32,M,82.3,155,172,128,74,91.2,990.0,HIIT,26.7,2000.0,3,1
11862,35,M,96.5,154,168,160,70,85.8,1573.0,Yoga,35.0,3400.0,4,1
11863,44,M,40.0,191,181,124,71,93.0,1545.0,Cardio,26.5,3400.0,3,1
11864,43,M,65.2,150,182,157,68,120.0,1417.0,Yoga,26.7,3100.0,4,2
11865,18,M,53.9,162,170,169,72,82.8,810.0,Cardio,24.7,3400.0,3,1
11866,37,F,61.3,196,193,169,65,120.0,947.0,Yoga,31.1,3500.0,5,1
11867,37,F,78.5,150,189,169,60,100.2,954.0,HIIT,17.9,2400.0,3,3
11868,41,F,40.0,178,182,155,68,90.6,1376.0,HIIT,29.8,2100.0,2,3
11869,18,M,49.9,175,182,158,74,120.0,1032.0,Strength,23.1,3100.0,5,1
11870,46,F,69.9,168,173,168,64,85.8,911.0,Strength,35.0,3400.0,3,2
11871,24,M,62.5,158,175,137,51,120.0,1231.0,Strength,32.2,3600.0,4,1
11872,22,M,40.0,167,162,146,59,62.4,807.0,Strength,24.1,1500.0,3,1
11873,53,F,46.8,169,163,169,56,79.2,1017.0,HIIT,27.6,2400.0,4,2
11874,44,F,75.2,190,185,131,65,56.4,1303.0,Cardio,18.0,3400.0,3,2
11875,43,M,70.1,172,187,129,54,85.8,984.0,HIIT,25.0,1600.0,3,1
11876,18,M,40.0,170,190,120,64,79.8,1589.0,Yoga,26.8,3100.0,2,1
11877,59,F,73.6,160,164,158,58,81.0,1216.0,Strength,30.0,2300.0,5,2
11878,18,M,40.0,165,160,144,73,120.0,1078.0,Yoga,17.4,3500.0,2,1
11879,43,M,72.6,164,166,152,54,73.2,1188.0,Cardio,21.3,2500.0,2,2
11880,36,M,87.6,181,179,140,56,54.0,645.0,HIIT,22.1,3600.0,2,1
11881,40,M,40.0,173,194,149,72,63.6,811.0,HIIT,19.4,2700.0,2,3
11882,18,M,123.8,162,164,167,59,85.8,303.0,Strength,22.3,3600.0,2,3
11883,59,F,40.0,184,167,137,53,112.2,681.0,Yoga,23.7,2200.0,2,2
11884,38,M,41.4,171,183,168,73,56.4,1253.0,Yoga,30.8,3200.0,3,1
11885,45,F,40.0,169,162,147,68,71.4,979.0,HIIT,25.2,2400.0,4,2
11886,44,F,52.8,171,198,132,63,120.0,1783.0,HIIT,21.7,3400.0,4,2
11887,39,F,69.9,185,164,147,50,78.0,1562.0,Yoga,27.7,3700.0,3,3
11888,50,F,92.6,191,171,137,54,96.0,303.0,Strength,25.2,2300.0,3,1
11889,21,F,52.7,153,182,134,50,71.4,1090.0,Strength,31.5,3400.0,3,3
11890,20,M,40.0,178,192,149,57,55.8,1075.0,Strength,25.5,1900.0,4,1
11891,50,M,40.0,192,168,144,55,88.8,692.0,Cardio,16.0,2500.0,5,1
11892,52,F,81.7,159,164,136,67,114.6,1025.0,HIIT,28.2,3400.0,2,2
11893,41,M,65.9,193,188,124,74,81.6,1419.0,Yoga,22.6,1500.0,2,2
11894,22,M,55.0,188,176,131,74,120.0,1445.0,Yoga,16.3,1900.0,0,1
11895,31,F,67.9,170,163,124,68,85.8,1338.0,Cardio,13.0,3100.0,5,1
11896,32,F,86.0,160,164,144,65,65.4,1196.0,HIIT,17.4,1500.0,2,1
11897,29,F,60.6,183,172,161,60,79.2,760.0,Strength,25.0,3300.0,5,2
11898,34,M,47.8,169,182,153,68,97.8,1249.0,Yoga,20.2,1500.0,4,3
11899,19,M,79.4,177,165,150,73,73.8,1148.0,Cardio,24.1,3300.0,3,2
11900,33,F,62.4,172,168,164,74,54.6,1042.0,Yoga,27.1,3400.0,5,2
11901,47,M,71.3,183,186,163,68,57.0,837.0,Strength,22.6,1500.0,5,2
11902,37,M,116.2,165,194,160,74,118.8,1036.0,Yoga,22.1,2400.0,4,1
11903,50,M,55.8,181,161,126,55,79.2,909.0,Yoga,23.6,2900.0,4,2
11904,53,F,55.9,178,182,125,58,87.0,1308.0,Yoga,21.1,1500.0,3,2
11905,29,F,80.7,174,192,121,72,85.8,839.0,Strength,26.5,1500.0,4,1
11906,46,M,69.0,188,177,120,74,97.8,1183.0,Strength,23.4,3600.0,4,2
11907,34,M,60.5,180,171,120,68,94.2,1452.0,Cardio,27.1,3200.0,3,1
11908,51,F,96.3,188,166,127,59,79.2,1362.0,Strength,28.1,1900.0,2,2
11909,47,M,48.4,165,196,148,60,77.4,1357.0,Cardio,11.3,1500.0,3,2
11910,52,M,77.8,159,183,135,50,82.2,949.0,Cardio,27.3,2900.0,4,2
11911,25,M,85.5,180,168,156,69,83.4,644.0,Strength,15.7,3300.0,2,1
11912,30,M,67.4,179,185,169,59,76.2,1398.0,Cardio,18.9,3400.0,5,3
11913,36,M,71.0,166,168,131,74,66.0,567.0,HIIT,20.3,3700.0,4,1
11914,55,M,94.8,200,192,169,50,82.8,1458.0,Strength,23.2,2300.0,3,3
11915,21,M,47.8,162,173,129,74,95.4,1638.0,HIIT,25.8,2400.0,3,2
11916,41,M,40.0,174,166,154,71,67.8,1356.0,HIIT,20.1,2800.0,3,3
11917,51,M,43.9,178,194,136,51,58.8,1293.0,Strength,27.0,1500.0,2,1
11918,47,M,59.6,188,192,125,50,79.2,1108.0,Yoga,30.6,2300.0,3,2
11919,22,F,56.1,191,167,122,70,84.0,1183.0,Cardio,24.9,2700.0,2,1
11920,18,M,56.5,193,177,156,52,91.8,1419.0,Strength,22.3,3500.0,4,2
11921,39,M,83.7,152,187,152,58,99.0,1647.0,Strength,29.3,3200.0,0,0
11922,34,F,79.1,173,188,151,58,79.2,1191.0,Yoga,30.7,3600.0,0,2
11923,46,F,56.7,197,199,160,56,78.0,1215.0,HIIT,26.4,2400.0,3,1
11924,43,F,47.1,181,166,149,69,45.6,998.0,HIIT,22.2,3000.0,4,1
11925,51,M,65.1,185,185,130,60,120.0,717.0,Cardio,22.2,1900.0,2,2
11926,55,F,60.6,168,185,124,70,81.0,1447.0,HIIT,24.0,2000.0,4,1
11927,42,F,101.0,156,186,168,56,71.4,650.0,HIIT,27.6,3600.0,4,1
11928,31,F,66.4,176,175,140,69,93.0,640.0,Strength,24.7,3500.0,4,2
11929,49,M,97.1,200,174,153,74,75.6,763.0,Strength,10.0,2600.0,2,2
11930,44,M,86.1,173,178,140,51,67.2,1244.0,Strength,22.7,3400.0,3,3
11931,37,F,58.7,178,195,154,59,80.4,1015.0,Cardio,29.5,2800.0,2,3
11932,37,F,69.1,174,175,127,53,96.6,1411.0,Strength,31.9,3600.0,2,2
11933,46,F,73.0,173,164,150,54,112.2,1037.0,Cardio,25.1,3400.0,2,0
11934,53,M,67.3,150,199,151,60,62.4,593.0,HIIT,15.8,3400.0,4,2
11935,47,F,59.2,167,182,169,57,63.6,1252.0,HIIT,31.5,2200.0,3,2
11936,46,F,119.6,171,176,129,53,75.6,1144.0,HIIT,23.9,1700.0,4,2
11937,53,M,80.1,169,188,167,74,120.0,1196.0,Strength,13.0,2300.0,3,1
11938,42,M,59.1,165,183,138,71,120.0,957.0,Strength,21.2,2000.0,2,2
11939,36,M,53.4,175,177,120,70,40.8,1257.0,Yoga,26.7,2700.0,5,2
11940,18,M,98.9,158,181,126,68,88.8,1330.0,Cardio,27.5,3100.0,3,2
11941,41,F,112.2,181,188,159,53,69.6,995.0,Yoga,30.3,3300.0,3,2
11942,30,M,101.6,173,190,133,56,82.8,1047.0,Cardio,22.1,3200.0,3,3
11943,19,F,74.7,185,194,127,74,39.0,1105.0,Cardio,19.4,3600.0,2,2
11944,22,M,68.4,186,175,129,66,119.4,895.0,Cardio,20.0,3600.0,5,1
11945,22,F,86.2,193,167,145,62,104.4,640.0,Strength,18.6,3300.0,3,1
11946,51,M,98.9,185,181,138,70,89.4,859.0,Cardio,25.0,1500.0,2,2
11947,27,F,50.6,200,174,129,68,80.4,1179.0,HIIT,31.0,2000.0,5,2
11948,56,F,68.1,200,168,160,74,83.4,1350.0,Yoga,23.8,3300.0,5,2
11949,22,F,53.0,183,199,129,74,52.8,540.0,Strength,11.9,3100.0,4,2
11950,28,M,59.2,168,187,127,54,91.8,466.0,Strength,27.3,2900.0,2,3
11951,35,M,40.0,200,169,138,72,64.8,576.0,Strength,31.2,2900.0,2,3
11952,48,M,90.4,200,193,156,59,106.8,1246.0,Cardio,24.4,2300.0,3,2
11953,25,F,74.6,163,182,160,60,55.8,1028.0,HIIT,14.8,3500.0,3,2
11954,24,M,92.2,171,194,141,59,120.0,1580.0,HIIT,32.9,2400.0,4,2
11955,35,F,56.2,174,170,151,66,59.4,1215.0,Strength,26.9,2900.0,4,2
11956,18,M,63.0,166,191,168,74,53.4,456.0,Strength,24.5,2700.0,3,2
11957,50,F,76.1,182,191,146,54,67.2,817.0,Cardio,25.0,3200.0,2,1
11958,52,M,66.6,156,175,152,60,62.4,1783.0,Yoga,15.4,2700.0,4,2
11959,32,F,45.9,183,192,120,55,89.4,808.0,Yoga,22.4,1500.0,3,1
11960,31,F,86.4,159,187,169,50,120.0,1336.0,Yoga,27.6,1600.0,4,1
11961,30,F,54.9,193,187,165,70,56.4,836.0,Cardio,26.7,3700.0,4,2
11962,21,M,91.2,170,194,142,62,54.6,1090.0,Strength,33.3,3700.0,3,2
11963,46,M,54.2,191,171,169,67,54.0,771.0,HIIT,14.0,2600.0,3,3
11964,22,F,60.8,177,169,130,74,66.0,1298.0,Cardio,25.4,3300.0,2,3
11965,30,M,46.8,167,164,153,74,91.8,684.0,Cardio,15.2,2300.0,4,2
11966,31,F,48.1,158,181,125,70,112.8,695.0,HIIT,23.1,3300.0,3,2
11967,36,M,56.5,161,189,123,58,120.0,1093.0,Yoga,32.6,3500.0,3,3
11968,55,F,78.4,159,171,132,74,120.0,1182.0,HIIT,13.6,3700.0,3,1
11969,44,M,78.2,180,171,169,59,107.4,1730.0,HIIT,17.0,3500.0,5,1
11970,34,F,74.2,183,194,153,60,74.4,1632.0,Strength,27.3,3000.0,4,2
11971,57,F,84.0,195,199,142,51,99.6,872.0,Strength,17.5,3400.0,4,1
11972,47,F,79.2,181,160,169,74,76.8,595.0,Yoga,19.0,3300.0,2,2
11973,20,F,102.9,161,172,146,70,94.2,1113.0,Yoga,23.5,3200.0,3,3
11974,30,F,57.8,189,168,165,67,82.8,1099.0,Strength,25.6,1500.0,0,1
11975,37,F,94.5,173,198,135,74,69.6,717.0,Strength,23.8,1600.0,4,3
11976,54,M,70.9,170,175,131,74,90.0,750.0,HIIT,29.4,3700.0,4,2
11977,54,F,52.6,181,167,167,53,87.6,988.0,Yoga,26.7,2400.0,2,1
11978,31,F,50.9,151,174,130,58,120.0,1743.0,Strength,26.9,3500.0,0,1
11979,22,F,69.3,156,164,136,50,79.8,1084.0,Yoga,30.7,3400.0,3,0
11980,25,M,40.0,156,195,132,57,39.0,499.0,Yoga,16.7,3400.0,3,2
11981,45,M,76.6,177,181,122,64,109.2,1186.0,Cardio,19.1,3500.0,2,1
11982,25,F,61.1,172,176,162,53,55.2,1378.0,Strength,15.0,3400.0,4,1
11983,51,F,58.8,178,172,120,54,120.0,1113.0,HIIT,31.5,2300.0,4,1
11984,31,F,48.4,181,178,120,71,87.0,1004.0,Strength,23.1,1500.0,3,1
11985,28,F,77.8,162,164,161,70,91.2,1095.0,Strength,23.1,3500.0,5,2
11986,48,M,119.9,173,165,156,66,59.4,781.0,Cardio,18.5,3600.0,3,1
11987,39,F,84.0,179,176,126,72,90.0,1057.0,HIIT,28.0,3300.0,3,1
11988,34,M,80.7,180,193,153,57,70.8,930.0,Yoga,27.2,2300.0,3,1
11989,24,F,102.6,167,190,132,73,84.6,800.0,Yoga,28.3,1500.0,3,2
11990,42,F,57.1,184,199,163,74,72.0,303.0,Strength,21.3,2700.0,3,1
11991,18,F,98.5,199,187,153,57,117.0,859.0,Yoga,22.7,1900.0,3,2
11992,23,F,68.0,174,175,120,68,60.6,694.0,HIIT,24.5,3500.0,5,2
11993,18,M,40.0,182,177,127,74,43.8,352.0,Yoga,26.0,3400.0,3,2
11994,50,M,41.9,200,199,161,74,74.4,953.0,Cardio,24.6,3200.0,3,2
11995,18,M,60.5,157,177,131,59,78.0,1286.0,HIIT,28.1,2600.0,3,2
11996,46,M,40.7,166,190,169,58,55.2,760.0,HIIT,27.2,3500.0,5,2
11997,18,F,53.8,170,197,120,69,60.6,1274.0,Strength,31.4,2400.0,3,3
11998,46,M,54.0,182,177,163,63,84.0,979.0,Yoga,33.7,3700.0,2,2
11999,24,M,105.7,200,187,145,58,88.8,1002.0,Strength,25.9,2500.0,3,1
12000,30,F,57.7,176,160,152,59,109.2,314.0,Cardio,23.2,1800.0,4,3
12001,24,M,72.7,200,190,131,56,79.8,1126.0,Cardio,12.6,3600.0,2,2
12002,29,F,81.4,189,177,137,70,60.6,503.0,Yoga,14.5,1500.0,0,1
12003,39,M,81.9,172,187,156,53,71.4,1329.0,Yoga,24.2,3400.0,4,2
12004,48,F,65.1,179,189,120,74,75.6,325.0,Strength,23.5,2100.0,5,3
12005,28,F,67.8,157,198,135,67,120.0,1062.0,Strength,30.5,1500.0,3,1
12006,53,F,55.0,160,181,133,74,75.0,645.0,Strength,28.2,2400.0,4,1
12007,50,F,61.5,157,199,139,71,57.0,798.0,Cardio,22.5,3500.0,4,2
12008,27,M,64.2,189,188,143,51,120.0,1662.0,Strength,23.0,3100.0,4,2
12009,38,M,76.7,199,192,131,74,68.4,1263.0,Strength,28.3,1600.0,5,1
12010,54,F,58.1,157,182,169,74,95.4,649.0,Cardio,19.7,3400.0,3,2
12011,33,F,58.2,162,170,163,60,72.6,1524.0,Cardio,26.5,2800.0,3,2
12012,46,M,55.1,162,170,166,52,61.8,1370.0,Cardio,34.4,1800.0,2,1
12013,32,F,51.2,190,162,160,60,75.0,988.0,Cardio,21.6,2500.0,3,2
12014,43,M,40.0,195,162,138,58,120.0,918.0,Yoga,26.4,1800.0,4,2
12015,22,F,54.1,176,178,127,65,85.2,501.0,Strength,29.2,3700.0,4,1
12016,24,M,58.8,189,163,150,73,76.8,800.0,Strength,27.1,2500.0,2,2
12017,27,F,40.0,180,162,140,74,85.2,901.0,HIIT,22.2,2500.0,5,1
12018,41,M,53.0,162,161,142,61,85.2,761.0,Strength,21.0,3300.0,3,1
12019,18,F,83.5,167,162,169,70,92.4,1389.0,Cardio,12.1,1700.0,2,1
12020,51,F,58.6,200,162,150,55,76.8,1030.0,Strength,16.7,3400.0,3,2
12021,18,F,40.0,190,166,169,57,76.8,1556.0,Strength,17.4,2100.0,2,3
12022,44,F,91.2,187,194,141,66,99.6,1345.0,Yoga,22.7,2500.0,2,1
12023,31,M,60.7,162,198,120,71,81.0,967.0,Yoga,31.2,3200.0,4,2
12024,36,M,62.2,150,192,132,61,120.0,913.0,HIIT,11.4,1500.0,3,2
12025,23,F,62.1,183,168,149,51,83.4,1135.0,Yoga,26.1,2000.0,3,2
12026,24,M,79.0,162,177,169,73,60.0,887.0,Yoga,25.0,3500.0,2,3
12027,38,M,58.4,165,169,141,53,120.0,1109.0,Yoga,24.0,2300.0,2,1
12028,31,F,75.8,170,199,129,60,52.2,922.0,HIIT,24.2,1900.0,2,1
12029,55,F,65.5,194,170,123,74,82.2,787.0,HIIT,28.7,3100.0,3,1
12030,52,F,81.0,162,178,146,53,86.4,1628.0,Strength,25.4,2500.0,4,1
12031,18,M,48.7,175,187,141,70,120.0,1266.0,Cardio,34.4,2600.0,3,1
12032,56,F,85.2,160,163,151,51,75.0,672.0,Yoga,26.5,1700.0,3,1
12033,33,M,73.3,186,187,123,60,73.2,1254.0,Cardio,35.0,1900.0,4,1
12034,33,F,44.9,173,176,158,74,120.0,905.0,Strength,27.0,2100.0,3,2
12035,39,M,59.9,171,174,131,50,84.6,733.0,Yoga,24.7,2900.0,2,2
12036,40,M,43.9,192,186,143,74,49.8,1018.0,Yoga,12.0,3100.0,3,1
12037,20,M,40.0,152,164,144,65,91.8,629.0,Strength,22.6,3100.0,4,1
12038,26,M,65.9,199,166,127,71,64.8,1218.0,Cardio,22.0,2600.0,4,2
12039,21,F,59.8,165,162,169,74,90.0,1130.0,Cardio,30.4,3200.0,5,3
12040,36,F,77.7,166,193,120,72,72.6,1115.0,Strength,11.3,2200.0,2,3
12041,30,M,61.6,177,170,130,74,120.0,1068.0,Yoga,24.3,1500.0,5,2
12042,18,F,44.2,164,171,164,66,68.4,1083.0,Yoga,16.1,2200.0,5,2
12043,22,M,63.7,185,192,122,53,63.6,1032.0,Yoga,24.4,2500.0,3,3
12044,45,M,54.4,155,182,139,74,120.0,1179.0,HIIT,24.3,3100.0,5,3
12045,18,F,77.7,155,178,131,67,84.0,1259.0,Strength,14.8,2400.0,3,2
12046,18,M,57.6,174,172,120,74,87.6,635.0,Strength,15.0,3200.0,2,3
12047,20,M,75.6,174,192,128,72,111.6,906.0,Cardio,21.4,3300.0,4,2
12048,47,M,85.5,184,172,152,68,58.8,773.0,Cardio,24.1,2600.0,2,2
12049,31,F,53.5,168,180,155,57,51.6,875.0,Strength,22.6,3300.0,2,1
12050,47,M,78.8,182,167,144,66,99.6,1163.0,Cardio,31.7,2800.0,4,2
12051,20,M,40.0,197,173,133,74,120.0,916.0,Cardio,18.8,2300.0,2,1
12052,56,M,51.5,166,198,167,70,120.0,843.0,Strength,24.2,2400.0,3,3
12053,24,M,80.9,174,181,128,61,71.4,1705.0,HIIT,10.0,2700.0,4,1
12054,29,F,85.3,168,161,133,74,87.0,1269.0,Cardio,26.1,2500.0,4,3
12055,18,F,47.8,173,162,136,56,85.2,562.0,Cardio,23.9,3400.0,3,1
12056,36,F,87.9,154,177,129,58,115.8,1010.0,Cardio,21.1,3300.0,3,1
12057,49,F,43.6,168,170,124,73,56.4,739.0,Yoga,27.6,3500.0,4,2
12058,40,F,55.7,160,184,133,72,84.0,749.0,Yoga,23.7,2600.0,4,2
12059,20,F,73.5,187,167,145,68,120.0,1338.0,HIIT,21.9,3500.0,3,0
12060,31,F,52.7,165,199,138,74,115.2,1102.0,HIIT,24.0,3300.0,2,3
12061,47,F,87.1,170,174,160,63,84.0,562.0,HIIT,26.0,3700.0,5,1
12062,44,M,94.4,182,182,140,57,82.8,1369.0,HIIT,20.7,3200.0,3,1
12063,46,M,44.9,193,177,154,58,120.0,1434.0,HIIT,31.4,3500.0,4,2
12064,55,M,61.9,174,163,140,73,58.2,598.0,Strength,23.6,3100.0,2,1
12065,24,M,83.4,170,162,169,51,112.2,879.0,Yoga,26.4,3300.0,4,1
12066,18,F,83.6,184,186,137,73,79.8,1338.0,Strength,35.0,2600.0,2,2
12067,18,M,87.3,171,199,145,65,69.6,1783.0,Cardio,30.0,3300.0,3,3
12068,18,F,48.6,172,180,136,72,82.8,1185.0,Strength,23.5,1800.0,0,2
12069,18,F,80.7,200,184,142,74,43.2,1221.0,Yoga,25.6,1900.0,2,2
12070,33,F,62.6,171,192,158,57,119.4,1081.0,Yoga,31.3,3500.0,2,2
12071,19,M,41.9,169,176,138,74,113.4,1010.0,Yoga,27.9,2600.0,2,2
12072,58,M,47.6,184,182,155,66,95.4,635.0,Yoga,11.2,2600.0,4,3
12073,18,F,129.9,176,168,135,50,78.0,1208.0,HIIT,25.1,2000.0,3,2
12074,58,F,73.3,169,180,156,72,96.0,1350.0,Yoga,25.4,3000.0,4,1
12075,47,M,45.4,181,189,128,55,60.6,662.0,Strength,28.6,3600.0,4,1
12076,47,M,50.6,165,192,169,63,81.6,594.0,Strength,25.5,2200.0,5,2
12077,56,M,54.0,192,190,129,73,36.6,985.0,HIIT,21.6,2500.0,3,2
12078,34,F,73.1,173,166,161,69,98.4,765.0,Yoga,27.0,3300.0,4,2
12079,29,F,66.1,163,181,169,71,88.8,666.0,HIIT,30.6,1600.0,5,1
12080,18,M,59.0,178,173,169,51,64.2,904.0,Strength,18.9,3200.0,2,3
12081,33,F,94.2,186,172,148,61,80.4,685.0,Cardio,28.9,1800.0,3,1
12082,38,M,40.0,186,187,126,71,96.0,1059.0,Cardio,14.7,3000.0,2,2
12083,18,F,73.6,153,186,128,50,87.6,1222.0,Cardio,25.2,2300.0,3,1
12084,31,F,60.2,175,166,155,57,55.2,819.0,Cardio,10.0,3200.0,5,1
12085,18,M,72.8,184,174,152,62,79.2,730.0,Cardio,23.5,2100.0,2,3
12086,33,F,40.0,163,165,159,74,120.0,935.0,Yoga,28.2,1600.0,2,3
12087,33,F,99.6,172,164,169,70,84.6,962.0,HIIT,23.6,3700.0,5,2
12088,55,M,64.4,176,163,144,74,88.8,717.0,Cardio,26.7,1700.0,2,3
12089,50,F,56.4,167,193,128,59,114.0,1190.0,HIIT,17.5,3700.0,2,2
12090,21,M,45.2,173,198,156,59,64.2,1562.0,Cardio,24.2,2800.0,4,2
12091,49,F,86.0,150,192,127,65,107.4,636.0,HIIT,22.1,1800.0,4,3
12092,33,F,60.7,200,188,169,74,85.2,705.0,Cardio,23.3,3200.0,4,2
12093,42,M,53.6,186,199,167,62,120.0,1096.0,Strength,21.9,3400.0,3,1
12094,35,F,64.3,179,188,148,62,97.8,1192.0,HIIT,16.3,2200.0,5,2
12095,18,M,78.0,151,182,169,64,63.6,990.0,Strength,31.4,3100.0,3,2
12096,46,M,50.2,180,193,132,74,72.6,893.0,HIIT,28.4,3400.0,3,3
12097,29,F,57.0,162,188,126,70,120.0,998.0,Yoga,17.9,3400.0,4,1
12098,20,F,86.0,169,183,136,58,69.6,861.0,Strength,23.3,3600.0,5,0
12099,28,F,43.3,178,193,128,72,76.2,1479.0,HIIT,26.3,3400.0,3,1
12100,18,M,65.9,178,170,135,69,120.0,1734.0,Yoga,23.9,3100.0,3,1
12101,18,F,61.0,151,173,146,58,120.0,1403.0,Cardio,21.7,2100.0,2,2
12102,22,M,71.0,172,192,128,59,86.4,1436.0,Cardio,28.5,3200.0,3,2
12103,42,F,57.3,176,174,131,74,67.8,841.0,Yoga,22.1,1900.0,4,3
12104,26,M,95.2,168,163,142,68,42.6,1196.0,Strength,24.2,3700.0,4,2
12105,49,F,68.8,166,190,137,63,120.0,1023.0,Yoga,26.2,2600.0,2,1
12106,43,F,69.7,175,193,162,53,31.2,1262.0,Cardio,26.1,1500.0,3,2
12107,34,F,102.9,164,188,124,74,74.4,700.0,Strength,24.2,3300.0,4,1
12108,23,F,90.5,150,182,148,67,69.6,1204.0,Strength,23.3,2800.0,2,2
12109,29,F,40.0,172,194,127,68,90.6,1005.0,HIIT,27.1,2100.0,2,1
12110,31,M,81.9,163,168,126,56,70.2,760.0,Cardio,23.1,2100.0,4,2
12111,38,M,99.6,160,173,132,56,60.6,1128.0,Strength,30.6,3400.0,2,2
12112,18,F,65.7,172,180,169,56,120.0,1005.0,HIIT,27.0,3000.0,3,2
12113,41,F,85.7,166,170,134,74,101.4,475.0,Yoga,11.1,1500.0,4,1
12114,29,M,62.0,174,181,158,53,69.0,549.0,Yoga,22.5,2200.0,0,0
12115,45,M,70.9,200,198,128,73,71.4,1064.0,HIIT,27.8,1500.0,3,1
12116,49,F,59.2,155,185,169,63,79.2,1169.0,Yoga,25.1,1700.0,4,1
12117,29,M,83.7,180,190,149,74,85.8,1157.0,Cardio,16.0,3500.0,0,1
12118,55,F,53.8,152,191,136,55,70.2,1102.0,HIIT,20.4,3600.0,3,2
12119,18,F,68.1,166,160,120,65,85.8,1343.0,Cardio,27.2,3300.0,4,1
12120,41,F,105.1,167,194,127,68,78.0,1068.0,Strength,30.6,3500.0,3,3
12121,51,M,58.8,163,188,155,59,66.0,897.0,Cardio,24.7,3300.0,2,1
12122,20,M,52.9,180,163,159,57,87.0,1117.0,Strength,27.1,3300.0,3,1
12123,43,F,57.1,196,196,149,51,112.8,858.0,Cardio,29.9,3200.0,5,0
12124,23,M,68.6,180,196,138,65,64.8,578.0,Strength,16.8,2600.0,2,1
12125,39,M,76.2,177,164,169,74,120.0,1196.0,HIIT,28.7,3300.0,2,1
12126,47,M,68.2,158,164,140,72,60.0,1316.0,HIIT,28.1,2600.0,2,3
12127,18,M,40.0,164,160,152,56,72.0,1317.0,Cardio,19.2,1800.0,3,1
12128,28,M,82.4,157,171,169,55,64.2,1218.0,HIIT,31.0,2500.0,4,0
12129,29,M,46.8,170,195,153,59,79.8,1178.0,Cardio,24.7,3400.0,3,2
12130,21,M,62.2,171,190,142,58,120.0,1757.0,Yoga,18.5,3100.0,0,2
12131,33,M,58.1,165,168,130,60,70.8,850.0,Strength,22.4,3100.0,3,2
12132,45,F,55.2,190,175,156,67,83.4,854.0,Strength,24.5,2500.0,5,1
12133,22,M,52.3,166,190,146,59,45.6,1186.0,Yoga,21.4,3300.0,2,2
12134,37,F,40.0,166,176,134,57,120.0,931.0,Strength,27.2,2700.0,3,2
12135,28,F,93.2,171,176,149,60,84.0,1348.0,HIIT,27.2,2100.0,0,2
12136,18,F,53.9,173,177,157,73,74.4,1483.0,Cardio,10.0,3500.0,3,1
12137,52,M,54.9,167,167,144,69,120.0,997.0,Strength,16.4,2500.0,4,2
12138,18,M,62.7,187,184,141,59,95.4,708.0,Cardio,10.3,1500.0,2,2
12139,57,F,98.3,171,162,126,61,57.0,366.0,HIIT,22.7,3300.0,3,2
12140,40,F,71.4,192,171,167,57,37.2,1412.0,Strength,10.0,1800.0,3,1
12141,33,M,74.6,158,172,165,68,84.0,1271.0,Yoga,15.6,2700.0,2,2
12142,51,M,47.1,200,177,163,65,77.4,1140.0,Yoga,21.9,2800.0,5,1
12143,46,F,49.2,150,184,120,73,120.0,832.0,Yoga,25.9,3300.0,3,1
12144,51,M,80.8,200,167,129,55,91.2,1454.0,Cardio,33.9,1600.0,3,1
12145,59,F,85.7,160,182,140,72,120.0,1243.0,Yoga,33.4,1500.0,4,3
12146,18,M,42.3,164,198,169,65,93.0,1199.0,Cardio,26.4,3200.0,4,1
12147,23,F,41.5,189,188,129,59,81.0,532.0,HIIT,27.6,3400.0,3,2
12148,22,M,84.3,160,173,127,72,48.0,911.0,HIIT,24.0,3300.0,5,1
12149,34,M,82.4,166,192,148,72,66.6,1090.0,Strength,26.3,3400.0,2,2
12150,32,M,40.6,192,166,169,57,79.8,1783.0,Strength,17.1,3600.0,5,3
12151,46,F,58.6,200,194,135,55,120.0,1162.0,HIIT,27.1,3600.0,2,1
12152,20,M,40.0,181,176,138,66,86.4,1210.0,Cardio,23.0,3600.0,4,2
12153,36,F,80.8,171,162,163,74,111.6,900.0,Yoga,19.4,2000.0,2,2
12154,54,M,88.5,200,173,134,58,66.6,1388.0,HIIT,27.7,3700.0,3,2
